id,code,name,group_id/id,user_type_id/id,chart_template_id/id,reconcile,currency_id/id
account_account_sbk_mina_al_fajer_188,3597,WIP Beach plot rent,sbk_group.account_group_sub1_9,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_189,3600,Inventory Units,sbk_group.account_group_sub1_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_190,4000,DEBTORS CONTROL,sbk_group.account_group_sub2_11,account.data_account_type_receivable,account_arabic_coa_sbk_mina_al_fajer,TRUE,
account_account_sbk_mina_al_fajer_191,4010,Debtor Cntl-Bad Debt,sbk_group.account_group_sub1_53,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_192,4230,Advances-Staff,sbk_group.account_group_sub2_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_193,4235,Advances-Suppliers,sbk_group.account_group_sub2_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_194,4236,Advances-Contractor,sbk_group.account_group_sub2_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_195,4245,Deposits-Utilities,sbk_group.account_group_sub2_18,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_196,4250,Deposits-Visa,sbk_group.account_group_sub2_18,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_197,4400,Prepayment-Rent,sbk_group.account_group_sub2_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_198,4450,Prepayment-Others,sbk_group.account_group_sub2_17,account.data_account_type_current_assets,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_199,4499,Other Debtors,sbk_group.account_group_sub2_11,account.data_account_type_receivable,account_arabic_coa_sbk_mina_al_fajer,TRUE,
account_account_sbk_mina_al_fajer_200,4510,NBAD Term loan,sbk_group.account_group_sub1_21,account.data_account_type_non_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_201,4561,Cash at Bank - NBAD Dibba,sbk_group.account_group_sub3_14,account.data_account_type_liquidity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_202,4562,NBAD- Debt Service Reserv,sbk_group.account_group_sub1_23,account.data_account_type_current_liabilities,account_arabic_coa_sbk_mina_al_fajer,FALSE,
account_account_sbk_mina_al_fajer_203,4600,Cash Float-Accountant P.C,sbk_group.account_group_sub3_14,account.data_account_type_liquidity,account_arabic_coa_sbk_mina_al_fajer,FALSE,
