id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_template_al_ain_palace_125,7203,Purchase Building Materials (New Building),account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_126,7204,Purchase Electrical Items,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_127,7205,Purchase - Farm Equipment,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_52_7cbd3e66
account_template_al_ain_palace_128,7206,Purchase - Furniture & Curtains Items,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_129,7207,Purchase - Water Cooler,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_130,7208,Purchase - A/C Units,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_131,7209,Purchase - Prefabricated Buildings,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_16
account_template_al_ain_palace_132,7210,Purchase - Tools,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_133,7211,Purchase - House hold items,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_48_5b57ad3d
account_template_al_ain_palace_134,7300,Fuel and Oil,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_20
account_template_al_ain_palace_135,7301,"Repairs,Servicing and Modification - Vehicle",account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_20
account_template_al_ain_palace_136,7302,Purchase Water Pumps,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,sbk_group.Commercial_group_24
account_template_al_ain_palace_137,7303,New Helipad - Expenses,account.data_account_type_expenses,account_arabic_coa_al_ain_palace,False,__export__.account_group_49_a9fc317d
