id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_account_sbk_dubai_38,A0631,GULF HOSPITALITY SHARE CAPITAL,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_10
account_account_sbk_dubai_39,A0632,GULF HOSPITALTY CONTRIBUTED CAPITAL,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_10
account_account_sbk_dubai_40,A0633,GULF HOSPITALITY C.SURPLUS,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_10
account_account_sbk_dubai_41,A0126,AJMAN PROJECT ACCOUNT,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_11
account_account_sbk_dubai_42,A0161,HOTEL & TOURISM CO. AJMAN,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_11
account_account_sbk_dubai_43,A0166,Hotel & Tour Financial Charges,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_11
account_account_sbk_dubai_44,A0180,Mina Al Fajer Share Holders Loan,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_12
account_account_sbk_dubai_45,A0183,EMALAB SHARE HOLDERS LOAN,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_13
account_account_sbk_dubai_46,A0191,Emalab Share Capital,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_13
account_account_sbk_dubai_47,A0634,SBK Akarat Share Capital,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_14
account_account_sbk_dubai_48,A0635,SBK Akarat Share Holders Loan,account.data_account_type_non_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub1_14
,,,,,,
account_account_sbk_dubai_49,A0201,Abu Dhabi Commercial Bank,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_50,A0206,NOUVOBANQ US$ ACCOUNT,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_51,A0207,NOUVOBANQ SCR ACCOUNT,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_52,A0211,Emirates NBD,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_53,A0214,First Abu Dhabi Bank RATIBI Payroll,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_54,A0218,Mantasay SL (Spain Bank Account),account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_55,A0231,Andelise SL Banco Sabadell SA,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_56,A0232,ADCB Debt Service Reserve Account (DSRA),account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
account_account_sbk_dubai_57,A0233,ADCB Citywalk 14 Rent Collection account,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_3
,,,,,,
account_account_sbk_dubai_58,A0150,Private office Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_59,A0152,Engineering Dept. Petty Cash A/C,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_60,A0153,Palace Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_61,A0162,Blue Night Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_62,A0169,Seychelles Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_63,A0175,Moonlight # 2 Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_64,A0176,RAK Mountan Villa Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_65,A0185,Dhaid Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_66,A0187,Morocco Project Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_67,A0198,Spain Villa Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
account_account_sbk_dubai_68,A0642,PRO Petty Cash,account.data_account_type_liquidity,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub3_4
,,,,,,
account_account_sbk_dubai_69,A0213,VAT Input Receivable,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_10
account_account_sbk_dubai_70,A0221,Trade Debtors,account.data_account_type_receivable,account_arabic_coa_sbk_dubai,True,sbk_group.account_group_sub2_10
,,,,,,
account_account_sbk_dubai_71,A0224,Employee Loans,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_16
,,,,,,
account_account_sbk_dubai_72,A0225,Employee Advances,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_17
account_account_sbk_dubai_73,A0226,Supplier Advances,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_17
account_account_sbk_dubai_74,A0227,Prepaid Expense,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_17
,,,,,,
account_account_sbk_dubai_75,A0167,Salik Deposit,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_18
account_account_sbk_dubai_76,A0250,Flat Deposits,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_18
account_account_sbk_dubai_77,A0251,Dewa Deposits,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_18
account_account_sbk_dubai_78,A0252,Other Deposits,account.data_account_type_current_assets,account_arabic_coa_sbk_dubai,False,sbk_group.account_group_sub2_18
,,,,,,
