id,code,name,user_type_id/id,chart_template_id/id,reconcile,group_id/id
account_template_abudhabi_palace_41,1039,PRO Dept. Expenses,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_48_5b57ad3d
account_template_abudhabi_palace_42,1040,Recruitment Charge,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_48_5b57ad3d
account_template_abudhabi_palace_43,1041,Reward,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_48_5b57ad3d
account_template_abudhabi_palace_44,1042,Salary - Cash,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_47_6552b006
account_template_abudhabi_palace_45,1043,Salary - Palace,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_47_6552b006
account_template_abudhabi_palace_46,1044,Saloon Exps.,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_19
account_template_abudhabi_palace_47,1045,Satelite Channels,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_19
account_template_abudhabi_palace_48,1046,School Allowance,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_19
account_template_abudhabi_palace_49,1047,Shoes & clothes for Staffs,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_19
account_template_abudhabi_palace_50,1048,Telephone Allowances,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_48_5b57ad3d
account_template_abudhabi_palace_51,1049,Telephone Charges,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_48_5b57ad3d
account_template_abudhabi_palace_52,1050,Ticketting & Hospitality,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_49_a9fc317d
account_template_abudhabi_palace_53,1051,Travelling Allowances,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_49_a9fc317d
account_template_abudhabi_palace_54,1052,Tution Fee,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_19
account_template_abudhabi_palace_55,1053,Utility Exps. - Pakistan,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_24
account_template_abudhabi_palace_56,1054,Vehicle Dept. Exps.,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_48_5b57ad3d
account_template_abudhabi_palace_57,1055,Villa-7 Expenses,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_50_5bcd3349
account_template_abudhabi_palace_58,1056,Visa Embassy Exps.,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_49_a9fc317d
account_template_abudhabi_palace_59,1057,Voucher Coupens,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_24
account_template_abudhabi_palace_60,1058,WEDDING EXPENSES 2017,account.data_account_type_expenses,account_arabic_coa_abu_dhabi_palace,False,sbk_group.Commercial_group_19
account_template_abudhabi_palace_61,1059,VAT 5 %,account.data_account_type_current_liabilities,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_54_f42bd296
account_template_abudhabi_palace_62,2001,Income From Sale of Cars,account.data_account_type_other_income,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_51_f4c3da8b
account_template_abudhabi_palace_63,2002,Monthly Fixed Income,account.data_account_type_other_income,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_51_f4c3da8b
account_template_abudhabi_palace_64,2003,Other Income,account.data_account_type_other_income,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_51_f4c3da8b
account_template_abudhabi_palace_65,2004,Scrap Sale,account.data_account_type_other_income,account_arabic_coa_abu_dhabi_palace,False,__export__.account_group_51_f4c3da8b
